M, N, B, Name, Result, Time, OPT_RATE
2, 26, 7.000000, PDP, 57.000000, 9380.383200, 1.000000
2, 26, 7.000000, TABU, 59.000000, 3.262500, 1.035088
2, 26, 7.000000, GA, 61.000000, 17.097400, 1.070175
2, 26, 7.000000, BB_DP, 43.000000, 52608.698800, -43.000000
2, 26, 7.000000, PDP, 43.000000, 9800.015800, 1.000000
2, 26, 7.000000, TABU, 44.000000, 2.719900, 1.023256
2, 26, 7.000000, GA, 51.000000, 14.381800, 1.186047
2, 26, 7.000000, BB_DP, 49.000000, 4806.666100, -49.000000
2, 26, 7.000000, PDP, 49.000000, 9656.857600, 1.000000
2, 26, 7.000000, TABU, 49.000000, 3.704800, 1.000000
2, 26, 7.000000, GA, 50.000000, 14.449800, 1.020408
2, 28, 5.000000, BB_DP, 67.000000, 101359.665800, -67.000000
2, 28, 5.000000, PDP, 67.000000, 47219.023700, 1.000000
2, 28, 5.000000, TABU, 69.000000, 3.611200, 1.029851
2, 28, 5.000000, GA, 69.000000, 25.096800, 1.029851
2, 28, 5.000000, BB_DP, 48.000000, 238440.066200, -48.000000
2, 28, 5.000000, PDP, 48.000000, 46271.935500, 1.000000
2, 28, 5.000000, TABU, 48.000000, 4.036700, 1.000000
2, 28, 5.000000, GA, 48.000000, 16.923200, 1.000000
2, 28, 7.000000, BB_DP, 64.000000, 40437.377800, -64.000000
2, 28, 7.000000, PDP, 64.000000, 46606.215000, 1.000000
2, 28, 7.000000, TABU, 64.000000, 3.855800, 1.000000
2, 28, 7.000000, GA, 67.000000, 21.952700, 1.046875
2, 28, 7.000000, BB_DP, 54.000000, 150329.924000, -54.000000
2, 28, 7.000000, PDP, 54.000000, 47378.188100, 1.000000
2, 28, 7.000000, TABU, 55.000000, 4.398300, 1.018519
2, 28, 7.000000, GA, 57.000000, 21.237700, 1.055556
2, 28, 7.000000, BB_DP, 62.000000, 2088.625700, -62.000000
2, 28, 7.000000, PDP, 62.000000, 47109.516600, 1.000000
2, 28, 7.000000, TABU, 62.000000, 3.669600, 1.000000
2, 28, 7.000000, GA, 62.000000, 16.156500, 1.000000
