M, N, B, Name, Result, Time, OPT_RATE
2, 26, 3.000000, PDP, 43.000000, 9503.432200, 1.000000
2, 26, 3.000000, TABU, 43.000000, 2.771600, 1.000000
2, 26, 3.000000, GA, 43.000000, 12.987300, 1.000000
2, 26, 3.000000, PDP, 25.000000, 11123.736500, 1.000000
2, 26, 3.000000, TABU, 32.000000, 5.691800, 1.280000
2, 26, 3.000000, GA, 34.000000, 19.356900, 1.360000
2, 26, 3.000000, PDP, 9.000000, 10709.108100, 1.000000
2, 26, 3.000000, TABU, 11.000000, 4.009500, 1.222222
2, 26, 3.000000, GA, 10.000000, 19.947700, 1.111111
2, 26, 5.000000, BB_DP, 33.000000, 164281.772300, -33.000000
2, 26, 5.000000, PDP, 33.000000, 9629.032300, 1.000000
2, 26, 5.000000, TABU, 33.000000, 3.686200, 1.000000
2, 26, 5.000000, GA, 38.000000, 14.715900, 1.151515
2, 26, 5.000000, BB_DP, 48.000000, 4613.564800, -48.000000
2, 26, 5.000000, PDP, 48.000000, 9476.327200, 1.000000
2, 26, 5.000000, TABU, 49.000000, 3.756000, 1.020833
2, 26, 5.000000, GA, 48.000000, 15.110300, 1.000000
2, 26, 5.000000, BB_DP, 47.000000, 12383.164800, -47.000000
2, 26, 5.000000, PDP, 47.000000, 10392.308600, 1.000000
2, 26, 5.000000, TABU, 47.000000, 4.070900, 1.000000
2, 26, 5.000000, GA, 50.000000, 22.358400, 1.063830
2, 26, 5.000000, BB_DP, 44.000000, 37504.624000, -44.000000
2, 26, 5.000000, PDP, 44.000000, 10358.487900, 1.000000
2, 26, 5.000000, TABU, 44.000000, 4.682900, 1.000000
2, 26, 5.000000, GA, 46.000000, 20.094800, 1.045455
2, 26, 5.000000, BB_DP, 47.000000, 9414.950200, -47.000000
2, 26, 5.000000, PDP, 47.000000, 10378.256700, 1.000000
2, 26, 5.000000, TABU, 47.000000, 4.005100, 1.000000
2, 26, 5.000000, GA, 50.000000, 14.773300, 1.063830
2, 26, 7.000000, BB_DP, 72.000000, 220037.378900, -72.000000
2, 26, 7.000000, PDP, 72.000000, 12068.536100, 1.000000
2, 26, 7.000000, TABU, 74.000000, 3.479100, 1.027778
2, 26, 7.000000, GA, 74.000000, 19.900800, 1.027778
2, 26, 7.000000, BB_DP, 46.000000, 4889.182200, -46.000000
2, 26, 7.000000, PDP, 46.000000, 10716.456800, 1.000000
2, 26, 7.000000, TABU, 46.000000, 3.636600, 1.000000
2, 26, 7.000000, GA, 48.000000, 17.368500, 1.043478
2, 26, 7.000000, BB_DP, 57.000000, 135879.598200, -57.000000
2, 26, 7.000000, PDP, 57.000000, 10544.883600, 1.000000
2, 26, 7.000000, TABU, 58.000000, 4.369700, 1.017544
2, 26, 7.000000, GA, 66.000000, 14.959700, 1.157895
2, 26, 7.000000, BB_DP, 43.000000, 59541.852700, -43.000000
2, 26, 7.000000, PDP, 43.000000, 9540.589000, 1.000000
2, 26, 7.000000, TABU, 43.000000, 2.967500, 1.000000
2, 26, 7.000000, GA, 45.000000, 18.671600, 1.046512
2, 26, 7.000000, BB_DP, 49.000000, 4177.090500, -49.000000
2, 26, 7.000000, PDP, 49.000000, 9493.286800, 1.000000
2, 26, 7.000000, TABU, 49.000000, 3.210500, 1.000000
2, 26, 7.000000, GA, 50.000000, 20.667700, 1.020408
2, 28, 3.000000, PDP, 21.000000, 51354.240900, 1.000000
2, 28, 3.000000, TABU, 24.000000, 5.572100, 1.142857
2, 28, 3.000000, GA, 30.000000, 25.107200, 1.428571
2, 28, 3.000000, PDP, 14.000000, 40742.006000, 1.000000
2, 28, 3.000000, TABU, 20.000000, 4.175800, 1.428571
2, 28, 3.000000, GA, 23.000000, 21.546600, 1.642857
2, 28, 3.000000, PDP, 15.000000, 49304.468200, 1.000000
2, 28, 3.000000, TABU, 22.000000, 3.744100, 1.466667
2, 28, 3.000000, GA, 22.000000, 22.378700, 1.466667
2, 28, 3.000000, PDP, 25.000000, 37635.591200, 1.000000
2, 28, 3.000000, TABU, 28.000000, 3.306800, 1.120000
2, 28, 3.000000, GA, 27.000000, 17.160700, 1.080000
2, 28, 3.000000, PDP, 32.000000, 35514.779200, 1.000000
2, 28, 3.000000, TABU, 35.000000, 3.456300, 1.093750
2, 28, 3.000000, GA, 42.000000, 15.895500, 1.312500
2, 28, 5.000000, PDP, 39.000000, 40655.792200, 1.000000
2, 28, 5.000000, TABU, 40.000000, 3.444500, 1.025641
2, 28, 5.000000, GA, 43.000000, 15.067000, 1.102564
2, 28, 5.000000, BB_DP, 67.000000, 106127.287600, -67.000000
2, 28, 5.000000, PDP, 67.000000, 64278.083100, 1.000000
2, 28, 5.000000, TABU, 69.000000, 5.043000, 1.029851
2, 28, 5.000000, GA, 68.000000, 39.426200, 1.014925
2, 28, 5.000000, BB_DP, 48.000000, 200073.373300, -48.000000
2, 28, 5.000000, PDP, 48.000000, 59318.825800, 1.000000
2, 28, 5.000000, TABU, 48.000000, 4.808100, 1.000000
2, 28, 5.000000, GA, 48.000000, 30.041700, 1.000000
2, 28, 5.000000, PDP, 48.000000, 58416.645200, 1.000000
2, 28, 5.000000, TABU, 53.000000, 4.845200, 1.104167
2, 28, 5.000000, GA, 50.000000, 27.067000, 1.041667
2, 28, 5.000000, PDP, 44.000000, 44788.808800, 1.000000
2, 28, 5.000000, TABU, 47.000000, 2.949900, 1.068182
2, 28, 5.000000, GA, 47.000000, 17.628900, 1.068182
2, 28, 7.000000, BB_DP, 64.000000, 38644.390100, -64.000000
2, 28, 7.000000, PDP, 64.000000, 43550.319800, 1.000000
2, 28, 7.000000, TABU, 65.000000, 2.840400, 1.015625
2, 28, 7.000000, GA, 66.000000, 16.540700, 1.031250
2, 28, 7.000000, BB_DP, 54.000000, 35494.579100, -54.000000
2, 28, 7.000000, PDP, 54.000000, 46928.982400, 1.000000
2, 28, 7.000000, TABU, 55.000000, 4.060400, 1.018519
2, 28, 7.000000, GA, 58.000000, 21.124100, 1.074074
2, 28, 7.000000, BB_DP, 62.000000, 1802.569900, -62.000000
2, 28, 7.000000, PDP, 62.000000, 41951.359900, 1.000000
2, 28, 7.000000, TABU, 62.000000, 3.527800, 1.000000
2, 28, 7.000000, GA, 62.000000, 17.914800, 1.000000
2, 28, 7.000000, PDP, 62.000000, 42130.341900, 1.000000
2, 28, 7.000000, TABU, 68.000000, 2.662200, 1.096774
2, 28, 7.000000, GA, 68.000000, 16.751600, 1.096774
2, 28, 7.000000, BB_DP, 47.000000, 24497.329300, -47.000000
2, 28, 7.000000, PDP, 47.000000, 43203.439400, 1.000000
2, 28, 7.000000, TABU, 47.000000, 3.933500, 1.000000
2, 28, 7.000000, GA, 51.000000, 16.270000, 1.085106
